,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
1279,2020-09-24 14:54:00,"Bottom is in, Brrrr machine has been given the green light to fire on all cylinders!!! Time to head back to the highs! \xf0\x9f\x9a\x82 \xf0\x9f\x92\xb0 \xf0\x9f\x92\xb0 \xf0\x9f\x92\xb0   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL '",569,2.542178721329675e-05,0.063,0.937,0.0,-0.552614048079614
1281,2020-09-24 14:52:00,Nike $NKE Upgraded by TheStreet to \xe2\x80\x9cB\xe2\x80\x9d ',5283,0.00023603392240394855,0.0,1.0,0.0,0.0
1283,2020-09-24 14:45:00,Footwear outpacing Apparel by a wide margin at $NKE in Q1... ',11826,0.0005283621363522798,0.0,1.0,0.0,0.0
1284,2020-09-24 14:45:00,"$nke market oversold. On a market bounce, this should be back to 130'",665,2.9710876092868785e-05,0.0,1.0,0.0,0.0
1285,2020-09-24 14:43:00,Get that Brrrrrr machine going in full swing. Let\xe2\x80\x99s rally this market to new highs!!!!   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL $IGC ',569,2.542178721329675e-05,0.0,1.0,0.0,0.0
1286,2020-09-24 14:40:00,"wowzer. give me 3d of the shoes on my foot in virtual reality. Nike will be the next SIMS for shoes. ----- $NKE - UBS says Nike's digital transition is just getting started """,402,1.7960559683207895e-05,0.0,1.0,0.0,0.0
1288,2020-09-24 14:38:00,"9/23/2020  Day Trading Results $357,210 __  $100K to $500K+ your Income Potential __  Stocks (Day) $TSLA $NKE $ZM LULU $NFLX $NVDA $BAND  39 Trades, 33 Wins, 2 Losses,  4 Break-Even   Results: $357, 210  Call me USA   949-218-4114   Skype (USA) +1 949-204-0920 John McLaughlin '",1790,7.997363640035356e-05,0.059000000000000004,0.8590000000000001,0.081,0.2500199934091001
1289,2020-09-24 14:38:00,We crashing or rallying. Make up your mind.   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL $IGC',569,2.542178721329675e-05,0.0,1.0,0.0,0.0
1287,2020-09-24 14:38:00,Nike drives digital revenue with 150% jump in demand on mobile app  via  $NKE',17855,0.0007977258535912362,0.10300000000000001,0.897,0.0,-0.12810210890925966
1290,2020-09-24 14:37:00,$nke the transition to online is just getting started. Nike is going to be a money printer',665,2.9710876092868785e-05,0.0,1.0,0.0,0.0
1291,2020-09-24 14:36:00,"$NKE - UBS says Nike's digital transition is just getting started """,55606,0.002484365377473777,0.0,1.0,0.0,0.0
1293,2020-09-24 14:31:00,There goes \xe2\x81\xa6\xe2\x81\xa9 key to the market. Be patient my friends. $spy $qqq $nke ',261,1.166096039133647e-05,0.0,0.807,0.193,0.4767055587798185
1294,2020-09-24 14:30:00,Only have $nke and $bigc 10/16 c. Both burning me a bit. just small position if noncore and monthly swing. ',199,8.89092382327953e-06,0.0,1.0,0.0,0.0
1296,2020-09-24 14:26:00,$NKE over 100% return! Great job team \xf0\x9f\x91\x8d ',173,7.729295585062105e-06,0.0,0.614,0.386,0.6588050920599315
1295,2020-09-24 14:26:00,Help a high school cheer team out and vote as many times as you can for Broken Arrow     $PECK $SUNW $JE  $WVE $AAPL $TSLA $NVDA $POAI $HHT $NKE $LULU $DKNG $VTVT $NKLA',30757,0.0013741615278020528,0.084,0.755,0.162,0.441005180736844
1298,2020-09-24 14:25:00,After day trading for 10+ years I would really recommend switching your platform to Webull.  You get to trade for 16 HOURS a day! A game changer! Sign up here now for free stocks worth $12 - $1400!   -   $work $siri $nke $lyft $wmt $v $wfc $hal $googl d',149,6.6570233651690965e-06,0.0,0.8220000000000001,0.17800000000000002,0.8346055559517006
1297,2020-09-24 14:25:00,$800 profit from scalping! My goodness $ACB $BYND $NKE $NVDA $SFIX ',173,7.729295585062105e-06,0.0,0.5920000000000001,0.408,0.7345056771676073
1299,2020-09-24 14:23:00,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $AAPL $NVDA $MNQZ20 $FB $IWM $EWJ $EMB $EEM $SPY $NKE $LQD $QQQ $JNK $AMZN $TSLA $MSFT $HYG $SCZ $GLD $ZM #stock #stocks #Investment #investing  '",4546,0.0002031062296514007,0.0,0.948,0.052000000000000005,0.2023410883902585
1300,2020-09-24 14:21:00,Nike $NKE Stock Rating Upgraded by TheStreet ',5283,0.00023603392240394855,0.0,1.0,0.0,0.0
1301,2020-09-24 14:18:00,"Looking to sell premium in $NKE for tomorrow's and next week's expiry. #putcreditspreads""",7196,0.0003215029539312537,0.0,1.0,0.0,0.0
1302,2020-09-24 14:15:00,Build a portfolio of 12 different stocks that would pay you Dividends EVERY month  $NKE $SBUX $PFE $KO $VZ $V $O $LOW $QCOM $MO $T $JNJ  #Dividends #Investing #PassiveIncome #Stocks ',4578,0.0002045359259445914,0.048,0.9520000000000001,0.0,-0.10272100583959452
1303,2020-09-24 14:14:00,"Even Nike's earnings beat doesn't bode well for the apparel stocks farthest away from their 52-week highs, traders say. Here are the names they're watching. $NKE """,37775,0.0016877117961024337,0.068,0.932,0.0,-0.20604716231645828
1304,2020-09-24 14:14:00,"$NKE setting up nicely for me. Tossing it on next week's Large Cap watch list.""",9720,0.0004342702490566685,0.0,0.828,0.172,0.4405912526176846
1305,2020-09-24 14:01:00,The were 13 new large cap highs in a weak tape yesterday. 6 of the 13 have been on our Chart of the Day Buy List or Top 25 Buy List over the past 47 trading days.  $PINS   +60% $PTON  +37% $NKE    +17% $ROKU +13% $TWTR +12% $ZG      +12%   \xf0\x9f\x91\x87  ',53443,0.002387726843655919,0.057,0.907,0.036000000000000004,-0.2738523269736868
1306,2020-09-24 13:53:00," I have not executed particularly well, but $NKE redeemed more than itself the other day.'",481,2.1490122407022384e-05,0.092,0.7290000000000001,0.179,0.3473074635195119
1307,2020-09-24 13:53:00, Last time I checked $NKE was up 8% yesterday',28,1.2509842565418434e-06,0.0,1.0,0.0,0.0
1308,2020-09-24 13:47:00, How are you managing your $NKE credit call spread on this?',58,2.5913245314081045e-06,0.0,0.794,0.20600000000000002,0.3818009893677061
1309,2020-09-24 13:46:00,Sep 24 #stockMarket overview and #stockTrading ideas \xf0\x9f\x91\x89 \xf0\x9f\x91\x88  #Stocks listed: $SPY $TSLA $AMZN $NKLA $WMT $VRM $CVNA $TDOC $NKE $GIS $JNJ $MRNA $PFE $BNTX $AZN $KBH $SFIX $SHOP $KMX $RAD $FUL $FDX  #StockMarketAnalysis #StocksToWatch #Stock #Investing  ',434,1.9390255976398568e-05,0.0,1.0,0.0,0.0
1310,2020-09-24 13:45:00," Big tech looks to be trying to turn positive  Nike $NKE turning around its day as well, almost positive'",11584,0.0005175500581350255,0.0,0.632,0.368,0.8523409008945251
1311,2020-09-24 13:44:00, $NKE just turned green! \xf0\x9f\x98\x83',1,4.467800916220869e-08,0.0,1.0,0.0,0.0
1313,2020-09-24 13:40:00,Unusually active option classes on open September 24th $ONEM $VRM $ACN $EMB $NKE $COST $PENN $UUP $BBBY $SQQQ',1361,6.080677046976603e-05,0.0,0.85,0.15,0.4576278251781671
1312,2020-09-24 13:40:00,$NKE not shabby if you want a name to go to this week.',7196,0.0003215029539312537,0.0,0.894,0.106,0.0772248200280435
1314,2020-09-24 13:35:00,"$TGT Fluuuuuuush this pig some more, I'd like to start buying as close as possible to the 10SMA support line. Heavy\xf0\x9f\x91\x80 here gang $SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $BSX $PTON $MRK $AMD $NVDA $SHOP $SQ $NKE $V $MA $BYND $SPCE $GE $ZM $CLX $TMUS $GILD $WORK $SNAP $ROKU """,1905,8.511160745400757e-05,0.0,0.9009999999999999,0.099,0.6682568715761008
1316,2020-09-24 13:25:00,#gapdown day $AAPL $nasdaq $es_f #daytrading #marketprofile #futures $spx $zb_f $nq_f $cl_f $GC_f $tsla $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f ',6107,0.0002728486019536085,0.0,1.0,0.0,0.0
1317,2020-09-24 13:23:00,"$NKE, shorted yesterday on the high! OCT 30 strike. Short term anything and everything is vulnerable:)  $SPX will try to bounce 3190 zone! $SPY puts paying off heavily!  $GDX downside not done yet!  $UVXY $VIX $QQQ $GDX'",39,1.742442357326139e-06,0.11800000000000001,0.882,0.0,-0.5673009884875493
1318,2020-09-24 13:23:00,watching this morning $OMI $SBE $SSP $NKE $JKS $TWTR $ZM $INO',404,1.8049915701532313e-05,0.0,1.0,0.0,0.0
1320,2020-09-24 13:18:00,$NKE Nike price target raised to $145 from $115 at Argus',7196,0.0003215029539312537,0.0,1.0,0.0,0.0
1321,2020-09-24 13:18:00,"Just checked my long term blue chip investment- NIKE $NKE \xf0\x9f\x91\x9f   With what is that\xe2\x80\x99s going on with $SPX , $NKE held up and gapped up 10% last night. \xf0\x9f\x94\xa5   Thanks for Shedding a wonderful light \xf0\x9f\xa5\xb0   I love America \xf0\x9f\x87\xba\xf0\x9f\x87\xb8   #stock #NYSE  '",6904,0.0003084569752558888,0.0,0.774,0.226,0.8959762849127367
1323,2020-09-24 13:18:00,Today opens with 14 upgrades &amp; 89 downgrades from the 3100+ #stocks &amp; #ETFs we cover on  Use our unbiased technical research to help you make better trades! Top Second Opinion reports: $AAPL $TSLA $AMZN $SPY $NKE $QQQ $MSFT $NVDA $FB ',1928,8.613920166473836e-05,0.024,0.8079999999999999,0.168,0.7644658448057524
1322,2020-09-24 13:18:00,In-Play stocks for the day: $ACN $SBE $KMX $NETE $NKE $TSLA $SPI ',41174,0.001839572349244781,0.0,1.0,0.0,0.0
1319,2020-09-24 13:18:00,$NKE  new alert at   #stocks #daytrading  #NYSE #NASDAQ #market 1441',6465,0.0002888433292336792,0.0,0.804,0.196,0.2960854976254532
1324,2020-09-24 13:17:00,"My #DayTrading #Watchlist   Primary (Nothing I love but a lot of possibles...see below)  Possibles $CCL $AAL $INO $SRNE $ROKU $NKE $WKHS $NIO  ""For Fun"" $NETE $SPI $SUNW  Have a great trading day! #keepitgreen #BBTfamily'",114,5.093293044491791e-06,0.0,0.6829999999999999,0.317,0.9324047489864348
1325,2020-09-24 13:15:00,"#PageOne: The stock market had a rough day on Wednesday and it doesn't appear ready to snap back just yet. It is being moved by the price action, which has turned sour in September after being... $NKE $DRI $GS $SPY $QQQ  #PreMarketAnalysis""",26053,0.0011639961727030231,0.05,0.95,0.0,-0.2758206809455797
1326,2020-09-24 13:15:00,Watching $TWTR $GRUB $ZM $NKE $UNH',5385,0.00024059107933849385,0.0,1.0,0.0,0.0
1327,2020-09-24 13:14:00,Our Focused List on Stocks We Are Trading:  $SPY $QQQ $NETE $SNOW $NKE $SQ $POLA $OMI $PENN $COST $BBBY $TSLA $AAPL',212,9.471737942388243e-06,0.0,0.885,0.115,0.3818036163095464
1328,2020-09-24 13:13:00,#Nike Jumps At All-Time Highs After Strong #Earnings $NKE ',4026,0.0001798736648870522,0.0,0.708,0.292,0.5106918434932913
1329,2020-09-24 13:12:00,"9) I don't see this bull run ending in a cataclysm. Too many businesses are just getting going during COVID and they have monster TAM ahead on their runways. Downdraft days like yesterday don't phase me in the least. A trendline holds. T/A. Earnings beats like $NKE go up. F/A.""",454,2.028381615964275e-05,0.0,0.9,0.1,0.6124124218090162
1330,2020-09-24 13:11:00,"Watch list 24-09-2020 SHORT - $USB, $DISH, $MO, $PM, $EOG, $VLO IN PLAY - $NKE, $ALB, $JKS  #2BTRADERS'",130,5.8081411910871296e-06,0.0,0.8270000000000001,0.17300000000000001,0.4824028018473106
1331,2020-09-24 13:09:00,Stock Market Watchlist for 24 Sep 2020 $PTON $TWTR $SPY $TSLA $SPY $TSLA $AAPL $NKLA $PTON $NKE #LearnToTrade #StockMarket #options #stocks ',3212,0.00014350576542901432,0.0,1.0,0.0,0.0
1332,2020-09-24 13:04:00,Initial Watchlist: $COST $FDX $JKS $PLUG $NKE  $DRI $CHGG $KMX',324,1.4475674968555615e-05,0.0,1.0,0.0,0.0
1333,2020-09-24 13:03:00,Q3 2021 EPS Estimates for Nike Inc $NKE Decreased by Analyst  ',2431,0.00010861224027332932,0.0,1.0,0.0,0.0
1334,2020-09-24 13:02:00,52 wk highs yesterday $SPI $TWTR $NKE $PINS $ZM $ROKU $JKS $APPS $PACB $NLS $HZNP $NUAN $RUN $NVTA $CRDF $LEN $NAV $FVRR $VSLR $DG $NVO $ZG $BPMC $REGI $MYOV $BAND $ARNA $AAWW $SKYS $XLRN $MTH $HIBB $HQI $DAVA $SAM $BGNE $ESCA $SWTX $RUSHA $GRVY $CSTL  And check out LOOP (Nasdaq) ',1973,8.814971207703776e-05,0.0,1.0,0.0,0.0
1335,2020-09-24 12:54:00,Nike price target raised to $145 from $115 at Argus $NKE',1361,6.080677046976603e-05,0.0,1.0,0.0,0.0
1336,2020-09-24 12:52:00,"$DRI beats big on EPS this morning. That makes me 4 for 4 on this week's earnings watch calls. $NKE &amp; $AZO both jumped on EPS upside surprise. $KBH to the downside (although that one is probably more of a push). """,376,1.679893144499047e-05,0.05,0.898,0.052000000000000005,0.02580043341243128
1337,2020-09-24 12:48:00,$NKE  new alert at   #stocks #daytrading  #NYSE #NASDAQ #market 1400',6465,0.0002888433292336792,0.0,0.804,0.196,0.2960854976254532
1338,2020-09-24 12:47:00,An Oversold Stock Market With Plenty of Downside Risk  #AT40 $AZO $COMPQ $CVNA $DXY #forex $GLD $HD $IWM $LOW #NASDAQ $NKE $SLV $SPY #T2108 #VIX #usdollarindex ',1827,8.162672273935528e-05,0.146,0.8540000000000001,0.0,-0.4767389114587298
1340,2020-09-24 12:46:00,$NKE Chart of the day from 9.11.2020 calling for extension higher   #Nike #Elliottwave #Indices #Trading ',22681,0.0010133419258080557,0.0,1.0,0.0,0.0
1339,2020-09-24 12:46:00,"Will DOW go up or down today Sept 24, 2020?   If anyone is interested in Japanese, please follow     $SPAQ $SPCE $TSLA $KCAC $NKLA $PINS  $SNAP $SPY $SPI $PTON $LULU $KODK $SNOW $NKE $COST $QQQ  $IPOB $WKHS $DIA'",634,2.8325857808840308e-05,0.0,0.875,0.125,0.6124173467553222
1341,2020-09-24 12:43:00,The printing press must be broken. Another red day in the markets.   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL $IGC',569,2.542178721329675e-05,0.069,0.9309999999999999,0.0,-0.4767121185659646
1345,2020-09-24 12:36:00,9/24 Watchlist -$COST big earnings coming AH. Going to watch movement today and most likely make an earnings bet play into tomorrow. -$AAPL could see 100 today. -$GLD way oversold. Watch for a bounch within next couple of days.   $spy $vix $tsla $nke $bac $dia $msft $wmt $orcl',16,7.148481465953391e-07,0.0,0.95,0.05,0.3400002430483699
1346,2020-09-24 12:31:00,"$NKE technical alerts: Gilligan's Island Sell Setup, New 52 Week High, Expansion Breakout, Pocket ... """,8530,0.0003811034181536401,0.0,1.0,0.0,0.0
1347,2020-09-24 12:25:00,Trading plan for 9/24  Selling my 9/25 $SPY $320p Holding a few 9/28 $SPY 300p in case of major downturn Still holding $VALE position\xf0\x9f\x98\xa8 Looking to add $NKE 10/16 $115p   Good luck trading everyone',31,1.3850182840284695e-06,0.0,0.84,0.16,0.7096009828089743
1348,2020-09-24 12:25:00,After day trading for 10+ years I would really recommend switching your platform to Webull.  You get to trade for 16 HOURS a day! A game changer! Sign up here now for free stocks worth $12 - $1400!   -   $work $siri $nke $lyft $wmt $v $wfc $hal $googl c',149,6.6570233651690965e-06,0.0,0.8220000000000001,0.17800000000000002,0.8346055559517006
1349,2020-09-24 12:24:00,"$NKE $WDC $NET to the long side and energy plays to the down side. Choppy markets are hard to trade...you do not have to trade everyday! Join our community for education, daily chat room and mentoring. '",233,1.0409976134794626e-05,0.035,0.8,0.165,0.6360066207448218
1350,2020-09-24 12:20:00,#DailyFuturesUpdate Looking like a rough day... PUT szn!  $spy $vix #futures $dia $aapl $tsla $zm $cost $nke ',16,7.148481465953391e-07,0.0,0.843,0.157,0.4199003001647368
1351,2020-09-24 12:17:00,Early Morning Weakness: $NKLA $TSLA $NKE $BABA $XM $PENN $AAPL Strength: Big Banks and Energy slightly green.',255,1.1392892336363218e-05,0.127,0.633,0.24,0.361204115112712
1352,2020-09-24 12:12:00,$AAPL $ACN $AMZN $AVGO $AZN $BB $BBBY $BIGC $BNTX $BOX $BYND $COTY $CRWD $DIS $DKNG $DOCU $DRI $FDS $FDX $GOOGL $GS $JBL $JKS $JNJ $KMX $MDB $MTCH $NKE $NKLA $ORCL $PENN $PFE $PTON $RAD $SHOP $SPOT $SQ $TDOC $TWTR $UAL $WKHS $WMT $Z $ZI $ZM News/Momentum tickers on watch for 9/24',33,1.474374302352887e-06,0.0,1.0,0.0,0.0
1353,2020-09-24 12:11:00,$sunw is up almost 400 percent in premarket!? Time to start playing penny stocks again lol \xf0\x9f\x98\x85. My watchlist for today includes $vale $pll $tsla $dgly $nke $spy &amp; $enph. Keep watch and good luck! \xf0\x9f\x92\xb0 #stockstowatch #StocksToTrade #OptionsTrading',325,1.4520352977717825e-05,0.0,0.759,0.24100000000000002,0.8774127401577027
1355,2020-09-24 11:51:00,Nike $NKE Lifted to \xe2\x80\x9cB\xe2\x80\x9d at TheStreet ',5283,0.00023603392240394855,0.0,1.0,0.0,0.0
1356,2020-09-24 11:49:00,Hey ... think positively we are all going to be piss poor ... but at least we will be homeless with nice $NKE trainers. ',525,2.3455954810159565e-05,0.131,0.6709999999999999,0.198,0.4588107615920669
1357,2020-09-24 11:33:00,"Yesterday 24 stocks with new 3 month relative highs vs $SPX, led by $NKE, $TWTR, &amp; $PWR: '",4203,0.00018778167250876315,0.0,1.0,0.0,0.0
1358,2020-09-24 11:18:00,29) $NKE earnings look from 9/22 after-market:  Profit: +.95 cents per share +97.9% eBEAT  +17.1% rBEAT Rev Growth +10.5%  Bonus: Raised guidance. Read notes on my daily chart. Nike up yesterday by +8.76% while the S&amp;P was down -2.37% ',454,2.028381615964275e-05,0.0,0.758,0.242,0.8807178639568918
1359,2020-09-24 11:15:00,$NKE earnings look from 9/22 after-market:  Profit: +.95 cents per share +97.9% eBEAT  +17.1% rBEAT Rev Growth +10.5%  Bonus: Raised guidance. Read notes on my daily chart. Nike up yesterday by +8.76% while the S&amp;P was down -2.37% ',454,2.028381615964275e-05,0.0,0.752,0.248,0.8807178639568918
