,date_time,ticker,headline,neg,neu,pos,compound
39,2020-09-24 16:16:00,GOOG,How a U.S. Google Probe Could Shake Up Internet Search,0.175,0.825,0.0,-0.1779
40,2020-09-24 15:10:00,GOOG,The rotation to more value and cyclical sectors has already begun: Wealth Consulting Group CEO,0.0,0.688,0.312,0.7089
41,2020-09-24 14:43:00,GOOG,"Alphabet, Facebook, Twitter CEOs Asked to Appear at Senate Hearing",0.0,1.0,0.0,0.0
42,2020-09-24 14:09:00,GOOG,Amazon launches Luna cloud gaming service competing with Microsoft and Google,0.0,0.855,0.145,0.1779
43,2020-09-24 13:49:00,GOOG,"Senate panel wants CEOs of Facebook, Google, Twitter to testify Oct. 1: report",0.0,1.0,0.0,0.0
44,2020-09-24 13:39:00,GOOG,Judge says U.S. must defend or delay TikTok app store ban by Friday,0.349,0.6509999999999999,0.0,-0.7096
45,2020-09-24 13:12:00,GOOG,TikTok Judge Tells U.S. to Delay Ban or Argue for It Friday,0.48,0.52,0.0,-0.8074
46,2020-09-24 12:46:00,GOOG,"Google, U.S. government prepare for battle over market power",0.245,0.755,0.0,-0.3818
47,2020-09-24 12:23:00,GOOG,Alphabet Stock Should Be a Major Winner for the Shelter-In-Place Holidays,0.0,0.556,0.444,0.7506
48,2020-09-24 12:12:00,GOOG,"Senate panel plans to issue subpoenas to CEOs of Google, Facebook, Twitter",0.0,1.0,0.0,0.0
49,2020-09-24 11:39:00,GOOG,What a Biden presidency would mean for tech stocks,0.0,1.0,0.0,0.0
50,2020-09-24 10:57:00,GOOG,Facebook is a whole different animal and may not be able to exist in its current form under a new regime: expert,0.0,1.0,0.0,0.0
51,2020-09-24 10:00:00,GOOG,Coronavirus Is Teaching Me What I Cant Do Online,0.0,1.0,0.0,0.0
52,2020-09-24 10:00:00,GOOG,"Tech Veterans Try to Build a Kinder, More Thoughtful Facebook",0.0,0.535,0.465,0.7264
53,2020-09-24 08:00:00,GOOG,Apples App Store Isnt Evil,0.0,0.532,0.46799999999999997,0.5448
54,2020-09-24 06:45:00,GOOG,"Spotify, Match Launch Coalition to Protest App Store Rules",0.2,0.8,0.0,-0.25
55,2020-09-24 06:06:00,GOOG,The FAANG Stock News You Completely Missed Last Month,0.23800000000000002,0.762,0.0,-0.3597
56,2020-09-24 06:00:00,GOOG,Influencers with Andy Serwer: Jessica Alba,0.0,1.0,0.0,0.0
57,2020-09-24 04:09:00,GOOG,Google Maps Adds Feature To Identify COVID-19 Hot Zones,0.0,1.0,0.0,0.0
58,2020-09-24 02:35:00,GOOG,"Thailand takes first legal action against Facebook, Twitter over content",0.0,0.857,0.14300000000000002,0.128
59,2020-09-23 22:27:00,GOOG,GoodRx Surges 53% On Trading Debut After $1.1B IPO,0.0,1.0,0.0,0.0
60,2020-09-23 22:17:00,GOOG,TikTok asks judge to block U.S. from barring app for download,0.225,0.775,0.0,-0.4404
61,2020-09-23 18:24:00,GOOG,Barr Remains Wary of Security Concerns in Oracles TikTok Deal,0.0,0.789,0.21100000000000002,0.34
62,2020-09-23 17:26:00,GOOG,"DOJ's Investigation Of Google 'Important' For Stock, BofA Says",0.0,1.0,0.0,0.0
63,2020-09-23 16:25:00,GOOG,Apple Inc. stock underperforms Wednesday when compared to competitors,0.0,1.0,0.0,0.0
64,2020-09-23 16:25:00,GOOG,"Amazon.com Inc. stock falls Wednesday, underperforms market",0.0,1.0,0.0,0.0
65,2020-09-23 16:25:00,GOOG,"Alphabet Inc. Cl A stock falls Wednesday, underperforms market",0.0,1.0,0.0,0.0
67,2020-09-23 14:56:00,GOOG,DOJ Petitions Congress to Curb Legal Protections for Internet Companies,0.0,0.857,0.14300000000000002,0.128
68,2020-09-23 12:33:00,GOOG,Google Maps gets a COVID-19 layer,0.0,1.0,0.0,0.0
69,2020-09-23 12:30:00,GOOG,Where Will Amazon Be in 10 Years?,0.0,0.779,0.221,0.1779
70,2020-09-23 11:45:00,GOOG,Facebook Tool Faulted for Lapses in Finding Voter Misinformation,0.402,0.598,0.0,-0.5719
71,2020-09-23 11:37:00,GOOG,Google Antitrust Lawsuit to Narrowly Focus on Search Dominance,0.17800000000000002,0.654,0.168,-0.0258
72,2020-09-23 10:19:00,GOOG,EU's antitrust probe of Google-Fitbit gets more time,0.0,1.0,0.0,0.0
73,2020-09-23 09:00:00,GOOG,"Thailand to start legal action vs Facebook, Google, Twitter over content",0.0,0.87,0.13,0.128
74,2020-09-23 08:10:00,GOOG,"EU regulators extend Google, Fitbit deal probe to Dec. 23",0.0,0.841,0.159,0.1779
75,2020-09-23 07:28:00,GOOG,Is Google-Backed Telemedicine Stock Amwell a Buy After Its IPO?,0.0,1.0,0.0,0.0
76,2020-09-23 07:07:00,GOOG,A Deep Dive Into JFrog -- the Tech Company Keeping Your Software Updated,0.0,1.0,0.0,0.0
77,2020-09-23 06:08:00,GOOG,Is This Hot IPO Stock a Better Buy Than Teladoc Health?,0.0,0.7559999999999999,0.244,0.4404
78,2020-09-23 05:14:00,GOOG,"Facebook, Twitter, YouTube Make Peace With Advertisers Over Harmful Content: FT",0.0,0.741,0.259,0.5423
79,2020-09-23 03:22:00,GOOG,"Not All FAANG Stocks Are Going To Be Winners, Munster Says",0.0,0.763,0.237,0.4767
80,2020-09-22 22:29:00,GOOG,Blacklisting U.S. Tech Would Highlight Chinas Own Weakness,0.25,0.536,0.214,-0.1027
81,2020-09-22 21:15:00,GOOG,Capital One and PayPal Veterans Roll Out Next-Generation Banking App,0.0,1.0,0.0,0.0
82,2020-09-22 20:20:00,GOOG,A $50 Phone is Ambani's Weapon to Dominate India Telecom Market,0.316,0.684,0.0,-0.4019
83,2020-09-22 20:14:00,GOOG,Trump to Meet With State Enforcers Before Expected Google Case,0.0,1.0,0.0,0.0
84,2020-09-22 19:06:00,GOOG,Why Shares of American Well Trounced the Market on Tuesday,0.0,0.65,0.35,0.5106
85,2020-09-22 18:55:00,GOOG,Microsoft Guns for Twilio's Business With Launch of Azure Communication Services,0.0,1.0,0.0,0.0
86,2020-09-22 18:14:00,GOOG,Daily Crunch: Microsoft launches Azure Communication Services,0.0,1.0,0.0,0.0
87,2020-09-22 17:19:00,GOOG,'The stocks in the S&P 500 are not necessarily reflective of the full economy': Strategist,0.0,1.0,0.0,0.0
88,2020-09-22 16:25:00,GOOG,"Apple Inc. stock rises Tuesday, still underperforms market",0.0,1.0,0.0,0.0
89,2020-09-22 16:25:00,GOOG,"Amazon.com Inc. stock rises Tuesday, outperforms market",0.0,1.0,0.0,0.0
90,2020-09-22 16:25:00,GOOG,"Alphabet Inc. Cl A stock rises Tuesday, outperforms market",0.0,1.0,0.0,0.0
91,2020-09-22 15:53:00,GOOG,How Tesla stacks up against other tech juggernauts at similar stages  theres good news and bad news,0.16399999999999998,0.701,0.136,-0.1531
92,2020-09-22 15:25:00,GOOG,"Mnuchin, Powell promise action to aid economic recovery",0.0,0.753,0.247,0.3182
93,2020-09-22 15:11:00,GOOG,Amazon Restricts Ads for Competing Electronic Devices,0.256,0.556,0.18899999999999997,-0.1531
94,2020-09-22 15:05:00,GOOG,Top 20 Richest People In The World,0.0,0.49,0.51,0.6369
95,2020-09-22 13:50:00,GOOG,11 Craziest Money-Losing Wall Street Moves in History,0.146,0.8540000000000001,0.0,-0.0516
96,2020-09-22 13:26:00,GOOG,Disney Plus Now Streaming on Google Assistant Smart-Display Devices via Voice Commands,0.0,1.0,0.0,0.0
97,2020-09-22 12:32:00,GOOG,"Alphabet (GOOG) Has Risen 19% in Last One Year, Outperforms Market",0.0,1.0,0.0,0.0
98,2020-09-22 12:29:00,GOOG,Apple Stock Might Be the Only Thing Standing Between the Market and Another Selloff,0.0,1.0,0.0,0.0
99,2020-09-22 12:05:00,GOOG,"Microsoft, Google up ante in escalating cloud competition",0.0,1.0,0.0,0.0
0,2020-09-29 12:45:00,GOOG,Better Buy: Netflix vs. Alphabet,0.0,0.58,0.42,0.4404
1,2020-09-29 12:33:00,GOOG,Walmart Eyes Biggest India Investment Ever Amid 'Super App' Race,0.0,0.698,0.302,0.5994
2,2020-09-29 12:31:00,GOOG,"Stock Markets Ease Lower; Fitbit, Tortoise Speed Toward Completing Deals",0.17300000000000001,0.63,0.19699999999999998,0.0772
3,2020-09-29 10:55:00,GOOG,Google Isn't Giving Up on Fitbit Just Yet,0.225,0.775,0.0,-0.2584
4,2020-09-29 10:46:00,GOOG,Google Set to Win EU Approval for Fitbit Purchase,0.0,0.504,0.496,0.7845
5,2020-09-29 10:26:00,GOOG,Google offers Europe more checks Fitbit data won't be used for ads,0.0,1.0,0.0,0.0
6,2020-09-29 09:00:00,GOOG,IDC: Wearables Market to Approach 400 Million Units This Year,0.0,1.0,0.0,0.0
7,2020-09-29 07:15:00,GOOG,Apple's App Store Now Faces a Coalition of High-Profile Rebels,0.184,0.816,0.0,-0.2023
8,2020-09-29 06:56:00,GOOG,"Bing, smaller firms, win Google's Android search auction in Europe",0.0,0.703,0.297,0.5859
9,2020-09-29 06:20:00,GOOG,Google offers concessions in fresh bid to win EU okay for Fitbit deal,0.0,0.556,0.444,0.7906
10,2020-09-29 06:20:00,GOOG,"Exclusive: Google, Fitbit deal set to win EU okay after fresh concessions - sources",0.0,0.486,0.514,0.8176
12,2020-09-29 02:21:00,GOOG,Microsofts Bing Will Have Key Slot on Some New Android Phones,0.0,1.0,0.0,0.0
13,2020-09-29 01:57:00,GOOG,Russias Tech Giant Tests the Limit for Superapps,0.0,1.0,0.0,0.0
14,2020-09-29 01:28:00,GOOG,Microsofts Office 365 Back From Outage Lasting Several Hours,0.0,1.0,0.0,0.0
15,2020-09-29 00:52:00,GOOG,Google Sparks Another EU Antitrust Row Over Skipping Key Search Rivals From Android Choice List,0.0,1.0,0.0,0.0
16,2020-09-28 22:40:00,GOOG,Google Says All App Developers Must Begin Forking Out 30% Play Store Cut Next Year,0.12,0.743,0.13699999999999998,0.0772
17,2020-09-28 21:22:00,GOOG,4 Underrated Tech Stocks,0.0,1.0,0.0,0.0
18,2020-09-28 21:10:00,GOOG,Tata Group Courts Investors for New Digital Platform,0.0,1.0,0.0,0.0
19,2020-09-28 18:14:00,GOOG,Google to Collect 30% Cut on In-App Purchases Starting in 2021,0.174,0.826,0.0,-0.2732
20,2020-09-28 17:27:00,GOOG,"Google-Owner Alphabet Bares Fangs, Clawing Back From Coronavirus Market Crash",0.231,0.769,0.0,-0.4019
21,2020-09-28 16:52:00,GOOG,"Alphabet Inc. Cl A stock rises Monday, still underperforms market",0.0,1.0,0.0,0.0
22,2020-09-28 16:21:00,GOOG,Palantir eyes $22B market debut  here's what the secretive big-data firm does,0.0,1.0,0.0,0.0
23,2020-09-28 14:30:00,GOOG,Google Tries to Find an App Store Fix After Fortnite Rift,0.0,1.0,0.0,0.0
24,2020-09-28 13:35:00,GOOG,Study says Google market power has grown despite EU order to play fair,0.0,0.701,0.299,0.5719
25,2020-09-28 13:30:00,GOOG,Marketing Beer During a Pandemic Isn't Easy,0.325,0.675,0.0,-0.3412
26,2020-09-28 13:08:00,GOOG,Google to enforce Play store tax on the 3% of apps not paying,0.0,0.833,0.16699999999999998,0.34
27,2020-09-28 13:00:00,GOOG,"Google to better enforce Play Store in-app purchase policies, ease use of third-party app stores",0.0,0.606,0.39399999999999996,0.7783
28,2020-09-28 08:05:00,GOOG,Netflix price hike looms  here's how much more money Netflix may haul in,0.11800000000000001,0.882,0.0,-0.1531
29,2020-09-28 04:30:00,GOOG,Trump Ban on TikTok Is Temporarily Blocked by Federal Judge,0.41600000000000004,0.584,0.0,-0.6908
30,2020-09-28 02:55:00,GOOG,"Alphabet Settles Sexual Misconduct Case, Will Spend $310M On Diversity Program",0.0,1.0,0.0,0.0
31,2020-09-28 01:18:00,GOOG,Google Continues Antitrust Practices In Shopping Search Even After $2.7B EU Fine: Report,0.0,0.87,0.13,0.2023
32,2020-09-28 00:00:00,GOOG,"Gaming, E-Commerce Deals Herald New Age for Polish Tech",0.0,1.0,0.0,0.0
33,2020-09-27 20:24:00,GOOG,Judge temporarily blocks U.S. ban on TikTok downloads from U.S. app stores,0.355,0.645,0.0,-0.6705
35,2020-09-27 11:15:00,GOOG,U.S. judge blocks Trump administration's ban on new TikTok downloads,0.40700000000000003,0.593,0.0,-0.6705
36,2020-09-27 08:00:00,GOOG,"Forget Hot IPOs, Buy These Top Tech Stocks Instead",0.17800000000000002,0.654,0.168,-0.0258
37,2020-09-26 19:05:00,GOOG,Judge rejects bid to delay TikTk U.S. app store ban set for Sunday,0.47600000000000003,0.524,0.0,-0.8442
38,2020-09-26 17:32:00,GOOG,"What to Know About Judge Amy Coney Barrett, Trumps Supreme Court Nominee",0.0,0.753,0.247,0.5574
0,2020-09-29 19:59:00,GOOG,U.S. expected to sue Google next week as DOJ seeks support from states,0.0,0.816,0.184,0.4019
1,2020-09-29 19:45:00,GOOG,Google Sees Deal Within Reach on World-First Law to Pay for News,0.11199999999999999,0.8,0.08800000000000001,-0.0772
2,2020-09-29 16:25:00,GOOG,Alphabet Inc. Cl A stock outperforms market on strong trading day,0.0,0.732,0.268,0.5106
4,2020-09-29 15:42:00,GOOG,Google Is Getting Closer to Buying Fitbit. Heres What It Means for Competitors.,0.0,1.0,0.0,0.0
5,2020-09-29 15:36:00,GOOG,Report: Google's $2.1 Billion Fitbit Deal Is Close to Approval In Europe,0.0,0.78,0.22,0.4767
6,2020-09-29 14:19:00,GOOG,"Fitbit, Eventbrite, Stitch Fix: Midday Tech Stock Movers",0.0,1.0,0.0,0.0
13,2020-09-29 07:36:00,GOOG,Google Makes Data Pledge to Win EU Nod for Fitbit Deal,0.0,0.725,0.275,0.5859
1,2020-09-30 16:35:00,GOOG,"Google Unveils New Chromecast, Pixel Phones And Smart Speaker",0.0,0.748,0.252,0.4019
3,2020-09-30 16:18:00,GOOG,FCC commissioner calls for new scrutiny of undersea data cables,0.0,1.0,0.0,0.0
4,2020-09-30 16:12:00,GOOG,"Streaming Wars Likely A Fallacy, As Netflix, Other Leaders Hold Strong",0.242,0.537,0.221,-0.0772
6,2020-09-30 15:34:00,GOOG,Google Debuts 5G Pixel Phones Ahead of Apples iPhone Launch,0.0,1.0,0.0,0.0
7,2020-09-30 15:31:00,GOOG,Apples App Store war doesnt end with Epic,0.358,0.642,0.0,-0.5994
8,2020-09-30 14:59:00,GOOG,"A new Google Assistant feature, 'Hold for Me,' waits on hold so you don't have to",0.0,1.0,0.0,0.0
9,2020-09-30 14:57:00,GOOG,"Google introduces new Pixel 5 smartphone,  Chromecast, Nest speaker",0.0,1.0,0.0,0.0
10,2020-09-30 14:48:00,GOOG,"Pixel 5 and 4a 5g get the same, improved cameras with rear ultrawide lens, Night Sight portraits and more",0.0,0.846,0.154,0.4767
11,2020-09-30 14:33:00,GOOG,Google unveils the $99 Nest Audio smart speaker,0.0,0.722,0.278,0.4019
12,2020-09-30 14:32:00,GOOG,Google launches the $499 Pixel 4a 5G,0.0,1.0,0.0,0.0
13,2020-09-30 14:26:00,GOOG,"Alphabet Inc's Google launches Google TV, new Chromecast",0.0,1.0,0.0,0.0
14,2020-09-30 14:24:00,GOOG,"Google Launches $99 Nest Audio Speaker, New Chromecast TV Device",0.0,1.0,0.0,0.0
15,2020-09-30 14:20:00,GOOG,"Googles Overhauled Chromecast Has New Google TV Interface  and, Finally, a Remote Control",0.0,1.0,0.0,0.0
16,2020-09-30 14:10:00,GOOG,"The new Google TV brings streaming apps, live TV and search into a single interface",0.0,1.0,0.0,0.0
17,2020-09-30 13:00:00,GOOG,Meet the lawyers behind the upcoming U.S./Google antitrust showdown,0.0,1.0,0.0,0.0
18,2020-09-30 11:05:00,GOOG,3 Stock Predictions for the Fourth Quarter,0.0,1.0,0.0,0.0
19,2020-09-30 11:02:00,GOOG,What to expect from Google's Pixel 5 launch event,0.0,1.0,0.0,0.0
20,2020-09-30 11:00:00,GOOG,Google Is Reportedly About to Clinch Its Fitbit Acquisition,0.0,1.0,0.0,0.0
21,2020-09-30 10:58:00,GOOG,Europe eyeing limits on how big tech can use data and bundle apps -- reports,0.0,1.0,0.0,0.0
22,2020-09-30 09:25:00,GOOG,China to Open Antitrust Probe Into Google's Android OS,0.0,1.0,0.0,0.0
23,2020-09-30 09:00:00,GOOG,Google Is Stoking Antitrust Criticisms at the Worst Possible Time,0.429,0.5710000000000001,0.0,-0.7184
24,2020-09-30 08:58:00,GOOG,Big Tech Faces Ban From Favoring Own Services Under EU Rules,0.234,0.584,0.182,-0.2023
25,2020-09-30 08:45:00,GOOG,6 Things to Know About Amazon's Luna Cloud Gaming Service,0.0,1.0,0.0,0.0
26,2020-09-30 08:09:00,GOOG,"U.S. tech giants face curbs on data sharing, digital marketplaces, under draft EU rules",0.0,0.823,0.177,0.4215
28,2020-09-30 05:32:00,GOOG,Exclusive: China preparing an antitrust investigation into Google - sources,0.0,0.8420000000000001,0.158,0.128
29,2020-09-30 04:16:00,GOOG,Alibaba Expects First Profit From Its Cloud Arm This Year,0.0,0.7559999999999999,0.244,0.4404
30,2020-09-30 02:23:00,GOOG,"Apple Key Services Suffer Outage, Following Similar Woes For Google, Microsoft",0.416,0.584,0.0,-0.7506
31,2020-09-29 22:44:00,GOOG,U.S. House Judiciary antitrust report likely to come out as soon as Monday Oct. 5 - source,0.0,1.0,0.0,0.0
0,2020-10-01 22:06:00,GOOG,"House Democrats discuss tougher antitrust law, some Republicans agree",0.0,0.625,0.375,0.4939
1,2020-10-01 22:05:00,GOOG,Options investor makes big bets on Nasdaq's popular 'FANG' stocks,0.0,0.763,0.237,0.4215
2,2020-10-01 18:47:00,GOOG,Why Google Play Is Changing Its Payment Policy,0.0,0.745,0.255,0.34
3,2020-10-01 18:41:00,GOOG,'Dangerous for democracy': Big Tech hearing gives clues on future of antitrust law,0.205,0.795,0.0,-0.4767
4,2020-10-01 18:34:00,GOOG,House Antitrust Chair Says Big Tech Abuses Gatekeeper Power,0.31,0.69,0.0,-0.5574
5,2020-10-01 18:22:00,GOOG,Daily Crunch: Google commits $1B to pay publishers,0.165,0.706,0.129,-0.0772
10,2020-10-01 16:06:00,GOOG,"Google Adds 4 New Products To Hardware Line, But Search Prevails",0.0,1.0,0.0,0.0
11,2020-10-01 15:15:00,GOOG,Oracle's TikTok and Zoom deals won't move cloud market share needle significantly,0.0,0.833,0.16699999999999998,0.29600000000000004
12,2020-10-01 15:00:00,GOOG,Google to pay content creators more than $1B for news content,0.12300000000000001,0.877,0.0,-0.1027
13,2020-10-01 14:11:00,GOOG,"Senate committee set to subpoena Facebooks Zuckerberg, Twitters Dorsey, Googles Pichai",0.0,1.0,0.0,0.0
14,2020-10-01 14:03:00,GOOG,"Heres where Biden and Trump stand on antitrust, social media and other tech issues",0.0,1.0,0.0,0.0
15,2020-10-01 13:12:00,GOOG,Google Maps gets improved Live View AR directions,0.0,0.693,0.307,0.4767
16,2020-10-01 13:11:00,GOOG,House Democrats look to break up Big Tech,0.0,1.0,0.0,0.0
17,2020-10-01 13:06:00,GOOG,Google pledges to pay its publishers $1B,0.18899999999999997,0.8109999999999999,0.0,-0.1027
18,2020-10-01 12:18:00,GOOG,"Dow Ekes Out Gain as Pelosi Rips White House Offer, Cooling Stimulus Hopes",0.0,0.64,0.36,0.7351
19,2020-10-01 12:06:00,GOOG,"Senate Panel Will Subpoena Facebook, Google, Twitter CEOs",0.0,1.0,0.0,0.0
20,2020-10-01 12:00:00,GOOG,Google takes aim at 'beauty filters' with design changes coming to Pixel phones,0.0,0.759,0.24100000000000002,0.5859
21,2020-10-01 11:45:00,GOOG,Senate Panel Votes to Subpoena Top Tech CEOs,0.0,0.795,0.205,0.2023
22,2020-10-01 11:41:00,GOOG,"Snowflake Slips as Jefferies Initiates With a Hold, Citing Valuation",0.0,1.0,0.0,0.0
23,2020-10-01 11:31:00,GOOG,Google to Pay News Publishers $1B in Launch of New Product,0.12300000000000001,0.877,0.0,-0.1027
24,2020-10-01 11:00:00,GOOG,You Can Oppose Trump While Supporting Reopening Schools,0.0,0.7070000000000001,0.293,0.4404
25,2020-10-01 10:05:00,GOOG,Apple should be worried about Googles new Chromecast: tech analyst,0.196,0.804,0.0,-0.29600000000000004
26,2020-10-01 09:57:00,GOOG,"Senate panel approves sending subpoenas to CEOs of Twitter, Facebook, Google",0.0,0.787,0.213,0.4019
27,2020-10-01 07:16:00,GOOG,"India Startups Join Effort to Break Google, Facebook Dominance",0.0,0.636,0.364,0.4588
28,2020-10-01 06:59:00,GOOG,Google to Pay Publishers Over $1 Billion for News Content,0.135,0.865,0.0,-0.1027
29,2020-10-01 06:44:00,GOOG,Google to pay out $1B to publishers to license content for new Google News Showcase,0.091,0.909,0.0,-0.1027
30,2020-10-01 06:11:00,GOOG,Google to pay publishers $1 billion over three years for their news,0.113,0.887,0.0,-0.1027
31,2020-10-01 06:00:00,GOOG,Influencers with Andy Serwer: Gayle Smith,0.0,1.0,0.0,0.0
32,2020-10-01 06:00:00,GOOG,Google to pay publishers $1 bln over three years for their content,0.113,0.887,0.0,-0.1027
33,2020-10-01 05:00:00,GOOG,Inside a California Covid Revolt,0.0,1.0,0.0,0.0
34,2020-10-01 04:43:00,GOOG,"India plans launch of own app store as alternative to Google, Apple - ET Now",0.0,1.0,0.0,0.0
35,2020-10-01 04:42:00,GOOG,"India plans launch of own app store as alternative to Google, Apple: ET Now",0.0,1.0,0.0,0.0
37,2020-10-01 04:00:00,GOOG,"Supreme Court Gets Star Turn in Own Drama Over Vacancy, Election",0.0,0.735,0.265,0.5574
38,2020-10-01 02:50:00,GOOG,"Google Rolls Out New Smartphones, Streaming Device",0.0,1.0,0.0,0.0
39,2020-09-30 22:52:00,GOOG,Twitters Jack Dorsey Slams Coinbase for Its No-Politics Stance,0.0,1.0,0.0,0.0
41,2020-09-30 21:42:00,GOOG,Indian startups explore alliance and alternative app store to fight Google's 'monopoly',0.191,0.809,0.0,-0.3818
0,2020-10-02 19:54:00,GOOG,"Twitter, Facebook to Send CEOs to Senate Hearing on Section 230",0.0,1.0,0.0,0.0
1,2020-10-02 16:28:00,GOOG,Google wakes up from its VR daydream,0.0,1.0,0.0,0.0
2,2020-10-02 16:25:00,GOOG,Alphabet Inc. Cl A stock outperforms competitors despite losses on the day,0.0,0.816,0.184,0.3089
3,2020-10-02 13:43:00,GOOG,"Headwinds for Google as rivals, customers criticise Fitbit concessions",0.266,0.7340000000000001,0.0,-0.4404
4,2020-10-02 13:37:00,GOOG,Judge partially blocks Trump's visa ban,0.579,0.421,0.0,-0.6705
6,2020-10-02 13:09:00,GOOG,Former Uber Executive Emil Michael to File for $250 Million SPAC IPO  Sources,0.0,1.0,0.0,0.0
