,date_time,ticker,headline,neg,neu,pos,compound
32,2020-09-23 11:06:00,PFE,FDA commissioner: It's up to drug makers developing vaccines to seek approval or EUA,0.0,0.807,0.193,0.4767
33,2020-09-23 10:52:00,PFE,"Fauci predicts U.S. will know if COVID-19 vaccines are effective by ""November or December""",0.0,0.807,0.193,0.4767
34,2020-09-23 10:51:00,PFE,J&J Launches Trial of Single-Dose Covid Vaccine. Results Could Come Quicker Than You Think.,0.0,1.0,0.0,0.0
35,2020-09-23 10:37:00,PFE,MediciNova Stock Spikes on Coronavirus-Vaccine Progress,0.0,0.6409999999999999,0.359,0.4215
36,2020-09-23 08:52:00,PFE,Coronavirus update: Johnson & Johnson vaccine enters phase 3 as Fauci heads to Senate,0.0,1.0,0.0,0.0
37,2020-09-23 08:07:00,PFE,Here's My Top Coronavirus Vaccine Stock to Buy,0.0,0.795,0.205,0.2023
38,2020-09-23 06:45:00,PFE,"J&J kicks off final study of single-shot COVID-19 vaccine in 60,000 volunteers",0.0,1.0,0.0,0.0
39,2020-09-23 06:12:00,PFE,3 Safe Coronavirus Stocks to Buy Ahead of a Market Crash,0.214,0.556,0.23,0.0516
40,2020-09-23 05:48:00,PFE,2 High-Yield Dividend Stocks I'd Buy Right Now,0.0,1.0,0.0,0.0
41,2020-09-22 17:19:00,PFE,Everything you need to know about what it would take for the FDA to approve a COVID-19 vaccine,0.0,1.0,0.0,0.0
42,2020-09-22 16:25:00,PFE,Coronavirus update: US death toll tops 200K as Europe outlook darkens; FDA adds teeth to vaccine process,0.17600000000000002,0.6759999999999999,0.149,-0.1531
43,2020-09-22 16:25:00,PFE,Johnson & Johnson stock underperforms Tuesday when compared to competitors,0.0,1.0,0.0,0.0
44,2020-09-22 12:19:00,PFE,Axsome Expedites Development Plan for Narcolepsy Candidate,0.0,1.0,0.0,0.0
45,2020-09-22 10:01:00,PFE,4 Biotechs That Have More Than Doubled Thanks to Coronavirus,0.0,0.7170000000000001,0.28300000000000003,0.4877
46,2020-09-22 10:00:00,PFE,Pfizer Invites Public to View and Listen to Webcast of October 27 Conference Call with Analysts,0.0,1.0,0.0,0.0
47,2020-09-22 08:35:00,PFE,India's Serum Institute starts manufacturing Codagenix's potential COVID-19 vaccine,0.0,1.0,0.0,0.0
48,2020-09-22 06:09:00,PFE,Why Pfizer's Latest Big Win Makes It an Even Better Buy for Retirees,0.0,0.621,0.379,0.7717
49,2020-09-21 17:45:00,PFE,Pfizer (PFE) Dips More Than Broader Markets: What You Should Know,0.0,1.0,0.0,0.0
50,2020-09-21 16:31:00,PFE,Covid Report: AstraZeneca Now Seen As Lagging In Vaccine Race,0.189,0.8109999999999999,0.0,-0.2732
51,2020-09-21 16:25:00,PFE,"Johnson & Johnson stock falls Monday, underperforms market",0.0,1.0,0.0,0.0
52,2020-09-21 15:33:00,PFE,Column: Did drug makers really stand up to Trump over those 'Trump card' discounts? Doubtful,0.146,0.8540000000000001,0.0,-0.34
53,2020-09-21 10:42:00,PFE,Anticancer Drug Team-Ups Show Promise. 4 Stocks That Stand to Gain.,0.0,0.584,0.416,0.6908
54,2020-09-21 10:35:00,PFE,U.S. closes in on 200K COVID-19 death milestone,0.358,0.642,0.0,-0.5994
55,2020-09-21 08:00:00,PFE,AbbVie Joins The Coronavirus Drug Hunt  Is AbbVie Stock A Buy?,0.0,1.0,0.0,0.0
56,2020-09-21 05:35:00,PFE,Normality could return in summer 2021 if vaccine succeeds - UK health minister,0.0,0.775,0.225,0.4939
57,2020-09-21 02:27:00,PFE,Pfizer Reveals Efficacy Criteria For Key Covid-19 Vaccine Trials,0.0,1.0,0.0,0.0
58,2020-09-20 08:23:00,PFE,3 Biotech Stocks Poised For Massive Future Growth,0.0,0.521,0.479,0.5574
59,2020-09-20 06:09:00,PFE,3 Best Coronavirus Vaccine Stocks to Buy Right Now,0.0,0.625,0.375,0.6369
60,2020-09-18 19:13:00,PFE,Is Pfizer Stock a Buy Right Now? This Is What You Need to Know,0.0,1.0,0.0,0.0
61,2020-09-18 18:05:00,PFE,Bristol Myers' Opdivo with Exelixis drug cuts kidney cancer death risk -study,0.612,0.388,0.0,-0.9118
62,2020-09-18 16:44:00,PFE,"We have to continue to be really, really vigilant in maintaining our health infrastructure: Dr. Amesh Adalja",0.0,0.8759999999999999,0.124,0.3119
64,2020-09-18 15:57:00,PFE,EXPLAINER-When will COVID-19 vaccines be generally available in the U.S.?,0.0,1.0,0.0,0.0
65,2020-09-18 15:12:00,PFE,Three-quarters of Americans are worried about the vaccine rush: Pew,0.196,0.804,0.0,-0.29600000000000004
66,2020-09-18 14:36:00,PFE,Novavax Stock Is a Risky Way to Get Rich Quick,0.145,0.565,0.29,0.4215
67,2020-09-18 13:58:00,PFE,iBio Is a Wishful Thinkers Coronavirus Vaccine Bet,0.0,1.0,0.0,0.0
69,2020-09-18 10:20:00,PFE,Unusual Options Activity Insight: Pfizer,0.0,1.0,0.0,0.0
70,2020-09-18 09:51:00,PFE,Why Novartis Absence From the Covid-19 Vaccine Race Is a Benefit,0.0,0.75,0.25,0.4588
71,2020-09-18 09:26:00,PFE,Is Sorrento Stock Really Worth the Speculation?,0.0,0.732,0.268,0.2944
72,2020-09-18 09:26:00,PFE,"Moderna CEO downplays vaccine timeline pressure: 'We don't want the first, we want the best'",0.234,0.5539999999999999,0.212,0.3728
73,2020-09-18 06:10:00,PFE,3 Dividend Stocks Perfect for Retirees,0.0,0.519,0.481,0.5719
74,2020-09-18 06:08:00,PFE,3 Coronavirus Vaccines in Phase 3 Clinical Studies: How They Stack Up Against Each Other,0.0,1.0,0.0,0.0
75,2020-09-18 05:46:00,PFE,"BioNTech Investor Fortunes Rise and Fall on Headlines, Pacts and Funding",0.0,1.0,0.0,0.0
76,2020-09-17 22:08:00,PFE,"Pfizer vaccine trial bets on early win against coronavirus, documents show",0.0,0.725,0.275,0.5859
78,2020-09-17 17:23:00,PFE,Moderna Shares the Latest on its Coronavirus Vaccine Trial and Other Research Advances,0.0,0.845,0.155,0.29600000000000004
79,2020-09-17 17:02:00,PFE,Economic recovery wont come until we get Americans to feel safe: Ric Edelman,0.0,0.805,0.195,0.4404
80,2020-09-17 16:54:00,PFE,"Infectious Diseases Physician on COVID-19 vaccine outlook: 'Its less about whats the exact date, but making sure its effective'",0.0,0.705,0.295,0.7964
81,2020-09-17 16:25:00,PFE,Johnson & Johnson stock underperforms Thursday when compared to competitors,0.0,1.0,0.0,0.0
82,2020-09-17 16:20:00,PFE,BioNTech Buys a Plant to Manufacture Its Coronavirus Vaccine,0.0,1.0,0.0,0.0
83,2020-09-17 16:16:00,PFE,"Moderna Updates Progress On Covid-19 Vaccine, Eyes Flu Vaccine",0.21,0.565,0.226,0.0516
84,2020-09-17 15:29:00,PFE,"FOCUS-Pfizer vaccine trial bets on early win against coronavirus, documents show",0.0,0.725,0.275,0.5859
85,2020-09-17 11:06:00,PFE,"Race for a COVID-19 vaccine continues, here's what you need to know",0.0,1.0,0.0,0.0
86,2020-09-17 11:00:00,PFE,Coronavirus update: Vaccine makers ramp up manufacturing as Trump stirs debate; NYC to delay school reopen,0.133,0.867,0.0,-0.3182
87,2020-09-17 08:08:00,PFE,3 Reasons Why You Probably Won't Receive a Coronavirus Vaccine Shot by the End of 2020,0.0,1.0,0.0,0.0
88,2020-09-17 07:22:00,PFE,Moderna to seek limited emergency use of COVID-19 vaccine if data shows high efficacy,0.273,0.727,0.0,-0.5423
89,2020-09-17 07:00:00,PFE,Moderna would seek limited emergency use of COVID-19 vaccine based on early data,0.29,0.71,0.0,-0.5423
90,2020-09-17 06:05:00,PFE,Here's the Company That Bill Gates Thinks Is the Clear Coronavirus Vaccine Leader,0.0,0.8220000000000001,0.17800000000000002,0.3818
91,2020-09-16 16:43:00,PFE,U.S. Cases Rise 0.4%; Californias Outbreak Easing: Virus Update,0.0,0.8,0.2,0.25
92,2020-09-16 16:25:00,PFE,"Johnson & Johnson stock falls Wednesday, still outperforms market",0.0,1.0,0.0,0.0
93,2020-09-16 15:54:00,PFE,Coronavirus Vaccine Trial Adverse Event Was Probably Unrelated to Treatment,0.217,0.7829999999999999,0.0,-0.3612
94,2020-09-16 14:04:00,PFE,Cos. with a real vaccine history will have their data sets in early 2021: Expert,0.0,1.0,0.0,0.0
95,2020-09-16 13:57:00,PFE,Lilly and Pfizer Are Testing Treatments for Hospitalized Covid Patients,0.0,1.0,0.0,0.0
96,2020-09-16 12:57:00,PFE,Coronavirus update: Operation Warp Speed readies for vaccine as CDC tries to manage expectations,0.0,1.0,0.0,0.0
97,2020-09-16 10:29:00,PFE,How Pfizer Plans to Lead the Industry in Gene Therapies,0.0,1.0,0.0,0.0
98,2020-09-16 08:33:00,PFE,This 3-Stock Portfolio Is a Safe Bet on a Coronavirus Vaccine,0.0,0.7340000000000001,0.266,0.4404
99,2020-09-16 08:00:00,PFE,Pfizer Says Its Covid Vaccine Is Just the First in a New Wave of Preventives,0.0,1.0,0.0,0.0
0,2020-09-29 15:25:00,PFE,"Coronavirus Latest: Tuesday, September 29",0.0,1.0,0.0,0.0
1,2020-09-29 10:25:00,PFE,Global COVID-19 death toll tops 1 million,0.348,0.35700000000000004,0.295,-0.1531
2,2020-09-29 07:47:00,PFE,"The Daily Biotech Pulse: FDA Nod For Pfizer, Sorrento's COVID-19 Antibody Animal Data, Orphazyme's Wall Street Debut",0.0,1.0,0.0,0.0
3,2020-09-29 07:12:00,PFE,These 2 Biotech Stocks Are Winning the Coronavirus Vaccine Race,0.0,0.7020000000000001,0.298,0.5267
4,2020-09-29 07:10:00,PFE,Pfizer's (PFE) Xeljanz Gets FDA Approval for 4th Indication,0.0,0.721,0.279,0.4767
0,2020-09-30 13:10:00,PFE,Coronavirus update: Regeneron antibody therapy shows promise as feared 2nd wave swells,0.20600000000000002,0.645,0.14800000000000002,-0.2263
1,2020-09-30 10:19:00,PFE,Modernas Covid Vaccine Generated Strong Antibodies in the Elderly. What It Means for the Stock.,0.0,0.809,0.191,0.5106
2,2020-09-30 08:49:00,PFE,Trump administration has shown troubling failure to lead global coronavirus response: Gayle Smith,0.382,0.618,0.0,-0.7783
3,2020-09-30 08:18:00,PFE,What Does Pfizer's Debt Look Like?,0.278,0.444,0.278,0.0
4,2020-09-30 07:45:00,PFE,"The Daily Biotech Pulse: Eton Snags Second FDA Nod For Month, Vaccine Updates from Moderna, CureVac",0.0,1.0,0.0,0.0
5,2020-09-30 06:15:00,PFE,Better Buy: GlaxoSmithKline vs. Pfizer,0.0,0.58,0.42,0.4404
6,2020-09-30 03:45:00,PFE,"Pfizer Buys 9.9% Stake In CStone, Scores Exclusive Rights To Commercialize Oncological Antibody In China",0.0,0.903,0.09699999999999999,0.128
7,2020-09-30 01:21:00,PFE,Pfizer to Invest $200 Million in China-based CStone Pharmaceuticals; Target Price $42,0.0,1.0,0.0,0.0
8,2020-09-29 20:23:00,PFE,"Pfizer to buy 9.9% of CStone for $200 million, eyes collaboration",0.0,1.0,0.0,0.0
